Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,account.Contract,account.PaymentMethod,account.Charges.Total,daily_bill
0,1,0,0,0,13.0,Month-to-month,Mailed check,931.55,2.39
0,1,0,0,0,58.0,Two year,Bank transfer (automatic),4048.95,2.33
0,0,0,1,1,18.0,One year,Credit card (automatic),957.1,1.77
0,0,0,1,0,29.0,Two year,Mailed check,521.8,0.6
0,0,0,1,1,72.0,Two year,Mailed check,5430.65,2.51
0,1,0,1,1,71.0,Two year,Credit card (automatic),1626.4,0.76
0,0,0,0,0,70.0,Two year,Bank transfer (automatic),3058.15,1.46
1,1,0,0,0,9.0,Month-to-month,Electronic check,829.1,3.07
0,0,0,1,1,20.0,Month-to-month,Bank transfer (automatic),1916.2,3.19
1,1,0,0,0,69.0,One year,Credit card (automatic),5356.45,2.59
0,1,0,0,0,63.0,One year,Credit card (automatic),6590.8,3.49
0,0,0,1,1,30.0,Month-to-month,Credit card (automatic),1561.5,1.74
0,0,0,0,0,7.0,Month-to-month,Electronic check,438.9,2.09
0,0,0,1,1,69.0,Two year,Credit card (automatic),2960.1,1.43
1,1,0,1,1,5.0,Month-to-month,Bank transfer (automatic),135.0,0.9
0,0,0,0,0,9.0,Month-to-month,Electronic check,653.9,2.42
0,0,0,1,1,46.0,Two year,Mailed check,4630.2,3.36
0,1,1,1,0,60.0,One year,Electronic check,5867.0,3.26
1,1,1,1,0,27.0,Month-to-month,Electronic check,2510.2,3.1
0,0,0,1,0,16.0,Month-to-month,Electronic check,1374.9,2.86
1,0,0,1,1,22.0,Month-to-month,Electronic check,1845.9,2.8
0,0,0,1,1,41.0,One year,Bank transfer (automatic),3930.55,3.2
0,0,1,0,0,4.0,Month-to-month,Electronic check,317.75,2.65
0,0,0,0,0,24.0,Month-to-month,Credit card (automatic),2072.75,2.88
0,0,0,0,0,38.0,Two year,Mailed check,743.05,0.65
0,0,0,0,0,25.0,Month-to-month,Bank transfer (automatic),1837.9,2.45
0,1,0,1,0,40.0,Month-to-month,Electronic check,3168.75,2.64
1,0,0,0,0,8.0,Month-to-month,Electronic check,365.55,1.52
0,1,0,1,1,13.0,Month-to-month,Mailed check,252.0,0.65
0,1,0,1,1,64.0,Month-to-month,Electronic check,5960.5,3.1
1,0,0,1,1,62.0,Month-to-month,Electronic check,6283.3,3.38
0,0,0,1,0,20.0,Month-to-month,Bank transfer (automatic),1540.35,2.57
1,1,0,1,0,14.0,Month-to-month,Electronic check,667.7,1.59
0,0,0,0,0,57.0,Two year,Mailed check,3894.4,2.28
0,1,0,0,1,12.0,Month-to-month,Mailed check,837.5,2.33
0,0,0,1,1,59.0,Two year,Mailed check,1534.05,0.87
0,0,0,1,1,59.0,Two year,Credit card (automatic),4542.35,2.57
1,1,0,0,1,53.0,Two year,Bank transfer (automatic),1052.35,0.66
0,1,0,1,1,45.0,One year,Credit card (automatic),3600.65,2.67
0,1,0,1,0,50.0,Two year,Electronic check,1013.2,0.68
1,1,0,1,0,20.0,Month-to-month,Mailed check,1820.45,3.03
1,0,1,0,0,1.0,Month-to-month,Electronic check,25.25,0.84
0,0,0,1,1,70.0,Two year,Mailed check,1401.4,0.67
1,1,1,1,0,1.0,Month-to-month,Electronic check,25.05,0.84
1,0,0,1,0,64.0,Two year,Electronic check,3147.5,1.64
1,1,0,0,1,49.0,Month-to-month,Credit card (automatic),3678.3,2.5
1,1,0,0,1,28.0,Month-to-month,Bank transfer (automatic),2068.55,2.46
0,1,0,1,0,72.0,Two year,Credit card (automatic),8071.05,3.74
0,0,0,0,0,13.0,Month-to-month,Mailed check,1028.9,2.64
0,1,0,1,1,4.0,Month-to-month,Mailed check,84.2,0.7
0,0,0,0,0,53.0,Two year,Mailed check,1005.7,0.63
0,0,0,1,0,63.0,Month-to-month,Bank transfer (automatic),5029.05,2.66
0,0,0,0,0,10.0,Two year,Mailed check,299.05,1.0
0,1,0,1,0,56.0,One year,Credit card (automatic),1126.75,0.67
1,1,0,0,0,10.0,Month-to-month,Electronic check,402.6,1.34
0,1,0,0,0,44.0,Two year,Mailed check,845.25,0.64
0,1,0,0,0,65.0,One year,Electronic check,6069.25,3.11
0,0,0,0,0,1.0,Month-to-month,Bank transfer (automatic),48.45,1.62
1,0,1,0,0,21.0,Month-to-month,Electronic check,840.1,1.33
0,0,0,1,1,29.0,Two year,Mailed check,558.8,0.64
0,0,0,1,0,72.0,Two year,Credit card (automatic),1776.45,0.82
1,1,0,1,1,22.0,One year,Bank transfer (automatic),1544.05,2.34
1,0,0,0,0,23.0,Month-to-month,Bank transfer (automatic),2169.8,3.14
0,1,0,1,0,40.0,One year,Credit card (automatic),2921.75,2.43
1,1,0,0,0,2.0,Month-to-month,Electronic check,162.45,2.71
1,1,0,1,1,13.0,Month-to-month,Electronic check,1095.3,2.81
1,0,0,0,0,16.0,Month-to-month,Credit card (automatic),1555.65,3.24
0,0,0,0,0,22.0,Month-to-month,Electronic check,1886.25,2.86
1,0,0,0,0,67.0,Month-to-month,Credit card (automatic),6886.25,3.43
0,1,0,1,1,72.0,Two year,Bank transfer (automatic),1493.75,0.69
0,1,0,0,0,3.0,Month-to-month,Mailed check,214.4,2.38
1,0,1,1,0,47.0,Month-to-month,Electronic check,3825.85,2.71
0,1,1,0,0,4.0,Month-to-month,Electronic check,293.85,2.45
0,0,1,0,0,18.0,Month-to-month,Electronic check,1359.45,2.52
1,1,0,1,1,21.0,Month-to-month,Electronic check,2157.95,3.43
0,0,0,1,1,62.0,One year,Bank transfer (automatic),4263.45,2.29
1,1,0,0,0,7.0,Month-to-month,Bank transfer (automatic),713.0,3.4
0,1,0,0,0,29.0,Month-to-month,Bank transfer (automatic),1323.7,1.52
0,0,0,1,0,48.0,One year,Bank transfer (automatic),2985.25,2.07
0,1,0,1,1,53.0,One year,Mailed check,3942.45,2.48
0,0,0,1,1,6.0,One year,Credit card (automatic),105.5,0.59
0,1,0,1,0,22.0,One year,Credit card (automatic),1292.2,1.96
1,0,1,0,0,1.0,Month-to-month,Mailed check,25.8,0.86
0,1,0,1,0,72.0,Two year,Electronic check,7285.7,3.37
0,1,1,1,0,34.0,Month-to-month,Credit card (automatic),2874.45,2.82
0,0,0,1,0,48.0,One year,Mailed check,3435.6,2.39
0,0,0,1,0,21.0,Month-to-month,Electronic check,629.35,1.0
0,1,0,0,0,71.0,One year,Credit card (automatic),6687.85,3.14
0,0,0,0,0,1.0,Month-to-month,Mailed check,20.25,0.68
0,1,0,0,0,1.0,Month-to-month,Mailed check,20.45,0.68
0,1,1,1,0,32.0,Month-to-month,Electronic check,2970.8,3.09
0,0,0,0,0,1.0,Month-to-month,Electronic check,54.65,1.82
0,1,0,0,0,63.0,Two year,Bank transfer (automatic),4479.2,2.37
0,0,0,1,1,72.0,Two year,Credit card (automatic),8543.25,3.96
0,0,0,0,0,53.0,Two year,Electronic check,5682.25,3.57
1,0,1,1,1,1.0,Month-to-month,Electronic check,69.25,2.31
0,1,0,1,1,50.0,One year,Electronic check,4025.6,2.68
1,1,0,1,0,15.0,Month-to-month,Electronic check,1504.05,3.34
0,0,0,1,0,21.0,Month-to-month,Electronic check,1818.9,2.89
1,1,0,1,0,1.0,Month-to-month,Electronic check,95.0,3.17
1,0,1,0,0,2.0,Month-to-month,Electronic check,154.85,2.58
1,1,0,1,1,65.0,One year,Credit card (automatic),4653.85,2.39
0,0,0,1,1,52.0,Month-to-month,Bank transfer (automatic),4433.3,2.84
1,1,0,0,0,13.0,Month-to-month,Electronic check,1060.6,2.72
0,1,0,0,0,4.0,Month-to-month,Mailed check,67.55,0.56
1,0,1,0,0,46.0,One year,Electronic check,4874.8,3.53
1,0,0,1,0,53.0,One year,Bank transfer (automatic),5000.2,3.14
0,0,0,0,0,40.0,One year,Credit card (automatic),4335.2,3.61
0,1,0,0,1,23.0,Month-to-month,Electronic check,1312.45,1.9
1,1,0,0,0,4.0,Month-to-month,Electronic check,338.9,2.82
0,0,0,1,0,57.0,Month-to-month,Bank transfer (automatic),3437.45,2.01
0,1,0,1,1,71.0,One year,Electronic check,6300.85,2.96
0,0,0,1,1,49.0,Month-to-month,Bank transfer (automatic),4613.95,3.14
0,1,0,0,0,9.0,Month-to-month,Bank transfer (automatic),576.95,2.14
1,1,0,0,1,4.0,Month-to-month,Electronic check,364.55,3.04
0,0,0,1,0,61.0,Two year,Credit card (automatic),1278.8,0.7
0,0,1,0,0,70.0,Two year,Bank transfer (automatic),5212.65,2.48
0,1,0,1,0,13.0,Month-to-month,Electronic check,902.25,2.31
0,0,0,0,0,34.0,Month-to-month,Mailed check,2157.5,2.12
1,0,1,0,0,9.0,Month-to-month,Electronic check,622.9,2.31
0,1,1,0,0,57.0,Two year,Electronic check,5625.55,3.29
1,0,0,0,0,12.0,Month-to-month,Mailed check,713.75,1.98
0,0,0,0,0,7.0,Month-to-month,Electronic check,715.0,3.4
1,0,1,0,0,4.0,Month-to-month,Electronic check,321.75,2.68
1,0,1,1,0,1.0,Month-to-month,Electronic check,74.45,2.48
0,1,0,0,0,44.0,One year,Bank transfer (automatic),3704.15,2.81
0,0,1,0,0,45.0,One year,Electronic check,1596.6,1.18
0,0,0,0,0,36.0,One year,Credit card (automatic),3348.1,3.1
1,0,1,0,0,55.0,One year,Electronic check,5509.3,3.34
0,1,0,0,0,69.0,Two year,Credit card (automatic),6743.55,3.26
1,1,0,1,0,9.0,Month-to-month,Electronic check,741.7,2.75
0,1,0,1,1,71.0,Two year,Credit card (automatic),6287.3,2.95
0,1,0,0,0,30.0,Month-to-month,Credit card (automatic),2679.7,2.98
0,0,0,1,1,52.0,One year,Electronic check,1090.65,0.7
0,0,0,1,1,52.0,Two year,Bank transfer (automatic),1270.25,0.81
1,1,0,0,0,24.0,Month-to-month,Bank transfer (automatic),1400.55,1.95
0,1,0,0,1,3.0,Month-to-month,Mailed check,225.65,2.51
0,0,0,1,1,72.0,Two year,Credit card (automatic),3952.45,1.83
0,1,0,1,0,72.0,Two year,Electronic check,7422.1,3.44
1,1,0,1,0,4.0,Month-to-month,Mailed check,179.35,1.49
1,0,0,0,0,1.0,Month-to-month,Electronic check,82.3,2.74
0,0,0,1,1,51.0,One year,Credit card (automatic),3562.5,2.33
0,0,0,1,1,51.0,One year,Electronic check,2898.95,1.89
0,1,0,0,0,72.0,Two year,Bank transfer (automatic),6224.8,2.88
0,0,0,1,1,64.0,Month-to-month,Bank transfer (automatic),5327.25,2.77
1,1,0,0,0,2.0,Month-to-month,Electronic check,56.35,0.94
1,1,0,1,0,70.0,One year,Bank transfer (automatic),7534.65,3.59
0,0,1,1,0,13.0,Month-to-month,Electronic check,528.45,1.36
0,1,0,0,0,52.0,One year,Electronic check,4738.3,3.04
0,1,0,0,0,7.0,Month-to-month,Mailed check,141.1,0.67
0,1,0,1,1,4.0,Two year,Mailed check,76.65,0.64
1,1,0,0,0,2.0,Month-to-month,Electronic check,197.7,3.3
0,1,0,0,0,46.0,One year,Credit card (automatic),1537.85,1.11
0,1,0,1,1,54.0,Two year,Credit card (automatic),3409.1,2.1
1,0,0,0,0,1.0,Month-to-month,Electronic check,19.3,0.64
0,0,0,1,1,72.0,Two year,Bank transfer (automatic),4575.35,2.12
0,1,0,0,0,34.0,Two year,Bank transfer (automatic),980.35,0.96
0,1,0,0,0,66.0,Two year,Credit card (automatic),4798.4,2.42
0,0,0,1,1,16.0,Month-to-month,Electronic check,1882.55,3.92
1,1,0,0,0,3.0,Month-to-month,Mailed check,262.05,2.91
0,1,0,1,1,11.0,Month-to-month,Bank transfer (automatic),723.35,2.19
0,0,0,1,1,71.0,Two year,Bank transfer (automatic),4122.65,1.94
1,1,0,0,0,9.0,Month-to-month,Credit card (automatic),296.1,1.1
0,1,0,0,0,57.0,Two year,Bank transfer (automatic),1125.6,0.66
1,1,1,0,0,9.0,Month-to-month,Electronic check,918.6,3.4
0,1,0,1,0,62.0,One year,Credit card (automatic),1446.8,0.78
0,1,0,0,1,72.0,Two year,Credit card (automatic),1529.65,0.71
0,0,1,0,0,66.0,One year,Bank transfer (automatic),7238.6,3.66
1,1,1,0,0,16.0,Month-to-month,Mailed check,679.85,1.42
0,1,0,0,0,16.0,Month-to-month,Credit card (automatic),330.25,0.69
0,1,0,1,1,58.0,One year,Electronic check,1108.8,0.64
0,0,0,0,0,4.0,Month-to-month,Electronic check,319.85,2.67
0,1,0,1,1,72.0,Two year,Bank transfer (automatic),1401.15,0.65
0,1,0,1,0,67.0,One year,Credit card (automatic),7332.4,3.65
0,1,0,1,1,71.0,Two year,Electronic check,6668.05,3.13
0,1,1,0,0,72.0,Two year,Bank transfer (automatic),1809.35,0.84
0,0,0,1,1,15.0,Month-to-month,Electronic check,639.45,1.42
0,0,0,0,1,11.0,Month-to-month,Electronic check,321.05,0.97
0,0,0,1,1,43.0,One year,Bank transfer (automatic),993.15,0.77
1,0,0,0,1,3.0,Month-to-month,Mailed check,154.65,1.72
0,0,0,1,1,24.0,One year,Electronic check,1832.4,2.55
0,0,0,0,0,52.0,One year,Credit card (automatic),3877.65,2.49
0,0,0,0,1,13.0,Month-to-month,Electronic check,382.2,0.98
1,1,1,1,0,1.0,Month-to-month,Mailed check,70.85,2.36
0,1,0,0,0,55.0,Two year,Bank transfer (automatic),4323.35,2.62
0,0,0,1,0,42.0,Two year,Credit card (automatic),4135.0,3.28
0,1,0,0,0,2.0,Month-to-month,Mailed check,44.2,0.74
0,1,0,0,0,1.0,Month-to-month,Electronic check,75.5,2.52
1,1,1,0,0,27.0,Month-to-month,Electronic check,2122.05,2.62
0,1,0,1,1,17.0,Month-to-month,Mailed check,1077.05,2.11
1,0,0,0,0,2.0,Month-to-month,Electronic check,62.25,1.04
0,0,1,1,0,27.0,Month-to-month,Electronic check,2310.2,2.85
1,1,1,0,0,52.0,Month-to-month,Electronic check,2550.9,1.64
0,0,0,0,0,45.0,One year,Bank transfer (automatic),4442.75,3.29
0,0,0,1,0,71.0,Two year,Credit card (automatic),1372.45,0.64
0,1,0,0,0,36.0,Two year,Credit card (automatic),689.0,0.64
0,0,0,0,0,15.0,One year,Credit card (automatic),302.45,0.67
0,0,0,0,0,20.0,Month-to-month,Bank transfer (automatic),1871.15,3.12
0,1,0,1,1,71.0,Two year,Mailed check,1396.25,0.66
0,0,0,0,1,24.0,One year,Bank transfer (automatic),531.55,0.74
0,0,0,0,0,71.0,Two year,Electronic check,7984.15,3.75
1,1,0,1,0,9.0,Month-to-month,Mailed check,328.95,1.22
0,0,0,1,1,66.0,Two year,Credit card (automatic),5958.85,3.01
0,0,0,0,0,30.0,Two year,Credit card (automatic),578.5,0.64
0,1,0,0,0,47.0,One year,Bank transfer (automatic),4138.9,2.94
0,0,0,0,0,7.0,Month-to-month,Electronic check,564.65,2.69
0,0,0,1,0,2.0,Month-to-month,Electronic check,89.75,1.5
1,1,0,0,0,1.0,Month-to-month,Electronic check,35.55,1.18
0,0,0,0,0,46.0,Month-to-month,Bank transfer (automatic),2168.9,1.57
1,1,0,0,0,53.0,Month-to-month,Bank transfer (automatic),4517.25,2.84
0,1,0,0,1,62.0,Two year,Bank transfer (automatic),1250.1,0.67
0,1,0,0,0,70.0,Two year,Bank transfer (automatic),3442.8,1.64
0,0,0,1,0,16.0,Month-to-month,Bank transfer (automatic),1461.15,3.04
0,0,0,0,0,15.0,Month-to-month,Electronic check,955.15,2.12
0,0,0,0,0,45.0,One year,Electronic check,4483.95,3.32
0,1,0,1,0,72.0,Two year,Bank transfer (automatic),7581.5,3.51
0,0,0,1,1,13.0,Two year,Mailed check,265.3,0.68
0,1,0,0,0,6.0,Month-to-month,Mailed check,414.1,2.3
0,1,0,1,1,18.0,One year,Bank transfer (automatic),345.9,0.64
0,0,0,1,1,68.0,Two year,Credit card (automatic),7039.45,3.45
0,0,0,1,1,64.0,One year,Electronic check,7222.75,3.76
1,0,0,0,0,34.0,One year,Mailed check,2088.75,2.05
0,1,0,0,0,5.0,Month-to-month,Bank transfer (automatic),392.65,2.62
1,0,0,1,0,20.0,Month-to-month,Electronic check,1592.35,2.65
0,1,0,1,0,64.0,Two year,Credit card (automatic),6605.55,3.44
0,0,1,1,0,26.0,Month-to-month,Credit card (automatic),2067.0,2.65
1,0,0,0,0,5.0,Month-to-month,Credit card (automatic),259.8,1.73
0,0,0,0,0,2.0,Month-to-month,Mailed check,39.25,0.65
1,1,0,1,0,13.0,Month-to-month,Credit card (automatic),1359.0,3.48
0,1,0,1,0,59.0,One year,Mailed check,4096.9,2.31
0,1,0,0,0,17.0,Month-to-month,Bank transfer (automatic),1111.2,2.18
1,0,0,0,0,9.0,Month-to-month,Electronic check,723.4,2.68
1,0,1,0,0,10.0,Month-to-month,Credit card (automatic),865.55,2.89
1,0,0,0,0,5.0,Month-to-month,Credit card (automatic),425.9,2.84
1,0,0,0,0,54.0,One year,Bank transfer (automatic),5639.05,3.48
0,1,0,0,0,56.0,Month-to-month,Electronic check,4922.4,2.93
1,1,0,1,1,4.0,Month-to-month,Electronic check,385.9,3.22
1,0,0,0,0,2.0,Month-to-month,Mailed check,31.55,0.53
0,1,0,0,0,62.0,Two year,Bank transfer (automatic),4237.5,2.28
1,0,1,1,0,27.0,Month-to-month,Electronic check,2754.45,3.4
1,1,0,0,0,1.0,Month-to-month,Mailed check,45.7,1.52
0,0,0,1,0,53.0,One year,Electronic check,4872.2,3.06
1,1,0,1,0,54.0,Month-to-month,Electronic check,5278.15,3.26
0,1,0,0,0,23.0,One year,Bank transfer (automatic),1509.8,2.19
0,1,0,1,1,6.0,One year,Mailed check,113.5,0.63
0,1,0,0,1,8.0,Two year,Mailed check,343.45,1.43
1,0,0,1,0,11.0,Month-to-month,Electronic check,1056.95,3.2
0,1,0,1,0,61.0,One year,Bank transfer (automatic),5673.7,3.1
0,1,0,1,0,34.0,Month-to-month,Electronic check,3527.3,3.46
0,1,0,0,0,56.0,Month-to-month,Mailed check,5794.45,3.45
0,1,0,0,0,38.0,One year,Mailed check,730.1,0.64
0,1,0,1,1,69.0,Two year,Bank transfer (automatic),1376.5,0.66
0,1,0,1,0,72.0,Two year,Bank transfer (automatic),8349.45,3.87
0,0,1,1,0,70.0,Two year,Credit card (automatic),7987.6,3.8
0,0,0,0,1,7.0,Month-to-month,Mailed check,201.95,0.96
0,1,0,1,0,61.0,Two year,Bank transfer (automatic),4860.85,2.66
0,0,0,0,0,64.0,Two year,Bank transfer (automatic),7334.05,3.82
0,1,0,1,1,55.0,Month-to-month,Bank transfer (automatic),4713.4,2.86
0,1,0,1,0,61.0,Two year,Mailed check,4226.7,2.31
0,0,1,1,1,14.0,Month-to-month,Electronic check,1346.3,3.21
1,1,1,1,0,72.0,Two year,Bank transfer (automatic),7689.95,3.56
0,1,0,0,0,22.0,Month-to-month,Electronic check,1799.3,2.73
1,0,0,0,0,3.0,Month-to-month,Electronic check,247.25,2.75
0,0,1,1,0,60.0,Month-to-month,Electronic check,5294.6,2.94
1,0,0,0,0,3.0,Month-to-month,Electronic check,242.0,2.69
0,1,0,0,1,1.0,Month-to-month,Mailed check,19.55,0.65
1,1,0,0,0,7.0,Month-to-month,Mailed check,544.55,2.59
0,1,1,1,0,4.0,Month-to-month,Electronic check,118.25,0.99
0,0,0,0,0,13.0,Month-to-month,Electronic check,1011.8,2.59
0,1,0,0,0,3.0,Month-to-month,Mailed check,160.85,1.79
0,0,1,0,0,63.0,Month-to-month,Bank transfer (automatic),5538.8,2.93
0,0,0,0,0,36.0,One year,Mailed check,2606.35,2.41
0,0,0,0,0,54.0,One year,Credit card (automatic),5299.65,3.27
0,0,0,0,0,47.0,Two year,Credit card (automatic),1029.8,0.73
0,0,0,1,0,41.0,Two year,Credit card (automatic),875.55,0.71
0,0,0,0,1,13.0,Month-to-month,Mailed check,718.1,1.84
1,0,0,0,0,35.0,Month-to-month,Electronic check,3527.6,3.36
1,1,0,0,0,10.0,Month-to-month,Bank transfer (automatic),788.8,2.63
0,0,0,1,1,30.0,Two year,Bank transfer (automatic),2369.3,2.63
0,1,0,1,1,44.0,Month-to-month,Bank transfer (automatic),4122.9,3.12
0,0,0,1,1,47.0,Two year,Credit card (automatic),4107.25,2.91
1,1,1,1,0,58.0,Month-to-month,Electronic check,5812.6,3.34
0,1,0,0,0,52.0,One year,Mailed check,1623.4,1.04
1,0,0,0,0,7.0,Month-to-month,Mailed check,526.7,2.51
1,1,1,1,0,20.0,Month-to-month,Electronic check,1463.5,2.44
0,1,0,0,0,56.0,Two year,Bank transfer (automatic),1444.05,0.86
1,1,0,0,0,13.0,Month-to-month,Mailed check,1230.25,3.15
0,1,0,1,1,12.0,Month-to-month,Mailed check,432.25,1.2
0,0,0,0,0,54.0,One year,Credit card (automatic),5060.9,3.12
0,0,0,0,0,13.0,One year,Electronic check,244.8,0.63
0,0,0,0,0,7.0,Month-to-month,Mailed check,497.3,2.37
0,1,0,0,0,42.0,One year,Electronic check,4298.45,3.41
0,1,0,1,1,65.0,Two year,Bank transfer (automatic),6700.05,3.44
0,1,0,0,1,49.0,One year,Credit card (automatic),5290.45,3.6
0,0,0,1,1,62.0,Two year,Bank transfer (automatic),1296.15,0.7
1,1,0,0,0,32.0,Month-to-month,Electronic check,3183.4,3.32
0,0,0,1,1,11.0,One year,Mailed check,196.35,0.6
0,0,0,0,1,13.0,Month-to-month,Electronic check,764.55,1.96
1,0,0,0,0,1.0,Month-to-month,Mailed check,70.8,2.36
0,1,0,1,1,37.0,One year,Credit card (automatic),677.05,0.61
1,1,0,0,0,1.0,Month-to-month,Electronic check,89.55,2.98
0,0,0,0,0,1.0,Month-to-month,Mailed check,19.65,0.65
0,0,0,1,0,69.0,Two year,Bank transfer (automatic),1641.8,0.79
0,0,0,1,1,72.0,Two year,Credit card (automatic),5011.15,2.32
0,0,0,1,0,26.0,One year,Credit card (automatic),2312.55,2.96
0,0,0,0,0,3.0,Month-to-month,Mailed check,98.5,1.09
0,1,0,1,0,62.0,Two year,Bank transfer (automatic),2337.45,1.26
1,1,0,1,1,69.0,Month-to-month,Credit card (automatic),7007.6,3.39
0,1,0,1,1,26.0,One year,Mailed check,1285.8,1.65
0,0,0,1,1,40.0,Month-to-month,Electronic check,2036.55,1.7
0,0,0,1,0,33.0,One year,Mailed check,1758.9,1.78
0,0,0,1,1,72.0,Two year,Bank transfer (automatic),5824.75,2.7
0,0,0,0,0,3.0,Month-to-month,Electronic check,140.4,1.56
1,1,0,0,0,18.0,Month-to-month,Electronic check,874.8,1.62
0,0,1,1,0,68.0,One year,Bank transfer (automatic),3975.9,1.95
0,0,0,0,1,19.0,Month-to-month,Mailed check,953.65,1.67
0,1,1,0,1,7.0,Month-to-month,Mailed check,344.2,1.64
1,1,0,0,0,1.0,Month-to-month,Mailed check,20.1,0.67
0,1,1,0,1,56.0,One year,Credit card (automatic),5264.3,3.13
1,0,0,0,0,7.0,Month-to-month,Bank transfer (automatic),137.6,0.66
1,1,0,0,0,5.0,Month-to-month,Bank transfer (automatic),492.55,3.28
0,0,1,1,0,66.0,Month-to-month,Electronic check,6690.75,3.38
0,1,0,0,1,7.0,One year,Mailed check,136.75,0.65
0,1,0,0,0,1.0,Month-to-month,Mailed check,19.05,0.64
0,1,1,0,0,8.0,Month-to-month,Electronic check,572.85,2.39
0,0,0,1,1,62.0,One year,Credit card (automatic),6703.5,3.6
0,0,0,1,0,56.0,Month-to-month,Electronic check,5116.6,3.05
0,0,0,0,0,41.0,One year,Mailed check,962.25,0.78
0,1,0,0,0,57.0,Two year,Bank transfer (automatic),4317.35,2.52
1,0,0,1,0,1.0,Month-to-month,Electronic check,24.8,0.83
0,0,0,0,0,38.0,One year,Mailed check,3342.0,2.93
1,1,0,1,0,11.0,Month-to-month,Electronic check,825.7,2.5
0,0,0,0,0,26.0,Month-to-month,Credit card (automatic),1815.65,2.33
0,0,0,1,1,72.0,Two year,Bank transfer (automatic),5886.85,2.73
0,1,1,1,0,30.0,Month-to-month,Electronic check,2917.65,3.24
1,1,0,0,0,1.0,Month-to-month,Mailed check,19.55,0.65
1,0,0,0,0,1.0,Month-to-month,Electronic check,70.85,2.36
0,0,0,1,1,68.0,One year,Electronic check,5333.35,2.61
0,0,1,1,0,63.0,Month-to-month,Electronic check,6479.4,3.43
0,1,0,1,1,60.0,Month-to-month,Credit card (automatic),4663.4,2.59
0,1,0,1,1,19.0,Month-to-month,Mailed check,414.95,0.73
1,0,0,1,1,12.0,One year,Bank transfer (automatic),229.6,0.64
1,0,0,0,0,41.0,Month-to-month,Bank transfer (automatic),2868.05,2.33
0,0,0,0,1,25.0,One year,Credit card (automatic),1266.35,1.69
0,0,0,0,0,71.0,Two year,Credit card (automatic),7993.3,3.75
1,1,0,1,0,56.0,Two year,Credit card (automatic),1327.15,0.79
0,0,0,1,1,8.0,Month-to-month,Credit card (automatic),139.75,0.58
0,1,0,0,0,20.0,Month-to-month,Credit card (automatic),1493.55,2.49
0,1,0,0,0,43.0,Two year,Mailed check,876.15,0.68
0,0,0,1,0,17.0,Month-to-month,Credit card (automatic),646.05,1.27
0,0,0,1,1,44.0,Month-to-month,Mailed check,780.25,0.59
0,0,0,0,0,2.0,Month-to-month,Mailed check,27.55,0.46
0,0,0,1,1,71.0,Two year,Credit card (automatic),1397.3,0.66
0,0,0,1,1,72.0,Two year,Bank transfer (automatic),7726.35,3.58
0,0,0,0,0,18.0,Month-to-month,Mailed check,391.7,0.73
0,0,1,1,0,52.0,One year,Electronic check,5621.85,3.6
0,0,1,1,0,67.0,One year,Credit card (automatic),7035.6,3.5
0,0,0,1,1,56.0,Month-to-month,Mailed check,5953.0,3.54
1,1,0,1,1,1.0,Month-to-month,Mailed check,69.9,2.33
0,1,0,1,1,69.0,Two year,Mailed check,6480.9,3.13
0,1,0,1,1,1.0,One year,Credit card (automatic),19.85,0.66
1,1,0,0,0,1.0,Month-to-month,Mailed check,20.15,0.67
0,1,0,1,1,25.0,One year,Electronic check,505.45,0.67
1,0,1,0,0,1.0,Month-to-month,Electronic check,85.05,2.84
0,1,0,1,0,55.0,Two year,Bank transfer (automatic),1443.65,0.87
0,0,0,1,1,53.0,Month-to-month,Bank transfer (automatic),5935.1,3.73
0,0,0,1,0,59.0,One year,Mailed check,1267.0,0.72
1,1,1,1,0,16.0,Month-to-month,Electronic check,1587.55,3.31
0,0,0,0,1,7.0,Month-to-month,Electronic check,472.65,2.25
0,0,1,1,0,3.0,Month-to-month,Electronic check,82.85,0.92
0,1,1,1,0,64.0,Two year,Credit card (automatic),1740.8,0.91
0,0,0,1,1,51.0,Two year,Credit card (automatic),4421.95,2.89
1,1,0,0,1,1.0,Month-to-month,Bank transfer (automatic),69.75,2.33
0,0,0,1,1,69.0,One year,Credit card (automatic),1442.65,0.7
1,0,0,1,1,1.0,Month-to-month,Mailed check,69.1,2.3
0,1,0,1,0,38.0,Two year,Bank transfer (automatic),743.5,0.65
1,0,0,0,0,3.0,Month-to-month,Mailed check,59.75,0.66
0,1,0,1,1,56.0,Two year,Credit card (automatic),4261.2,2.54
0,1,0,1,0,63.0,One year,Credit card (automatic),5040.2,2.67
0,1,1,0,1,11.0,Month-to-month,Electronic check,601.25,1.82
